date,gross_precipitation,rainfall,net_infiltration,runoff,actual_et,interception,soil_storage,snowfall,snow_storage,snowmelt
1/1/2000,0,0,0,0,0.007318375,0,2.507969448,0,0,0
1/2/2000,0,0,0,0,0.002743936,0,2.505234826,0,0,0
1/3/2000,0.036274553,0,0,0,0.002438765,0,2.502804435,0.036274553,0.036274553,0
1/4/2000,0.000854625,0,0,0,0,0,2.502804435,0.000854625,0.037129178,0
1/5/2000,0.02157311,0,0,0,0.000501663,0,2.502303993,0.02157311,0.058702288,0
1/6/2000,1.49E-07,0,0,0,0.006405093,0,2.495921565,1.49E-07,0.058702437,0
1/7/2000,0,0,0,0,0.000364363,0,2.495558174,0,0.058702437,0
1/8/2000,0,0,0,0,0.007828269,0,2.487759165,0,0.058702437,0
1/9/2000,0,0,0,0,0.010670535,0,2.477127488,0,0.058702437,0
1/10/2000,0.00724438,0,0,0,0.010132273,0,2.467032702,0.00724438,0.065946817,0
1/11/2000,0.061935709,0,0,0,0.003829124,0,2.463217458,0.061935709,0.127882526,0
1/12/2000,0,0,0,0,0,0,2.463217458,0,0.127882526,0
1/13/2000,0.000670858,0,0,0,0,0,2.463217458,0.000670858,0.128553384,0
1/14/2000,0,0,0,0,0,0,2.463217458,0,0.128553384,0
1/15/2000,0,0,0,0,0.003235361,0,2.459993425,0,0.128553384,0
1/16/2000,0,0,0,0,0,0,2.459993425,0,0.128553384,0
1/17/2000,0,0,0,0,9.16E-05,0,2.459901936,0,0.128553384,0
1/18/2000,0,0,0,0,0.008259266,0,2.451674427,0,0.128553384,0
1/19/2000,0,0,0,0,0.002805693,0,2.448879221,0,0.128553384,0
1/20/2000,0,0,0,0,0,0,2.448879221,0,0.128553384,0
1/21/2000,0,0,0,0,0,0,2.448879221,0,0.128553384,0
1/22/2000,0.001935956,0,0,0,0.000958409,0,2.447924392,0.001935956,0.13048934,0
1/23/2000,0,0,0,0,0.00243414,0,2.445499068,0,0.13048934,0
1/24/2000,0,0,0,0,0.002387019,0,2.443121413,0,0.13048934,0
1/25/2000,0,0,0,0,0.005620694,0,2.437521433,0,0.13048934,0
1/26/2000,0,0,0,0,0.002671829,0,2.434859809,0,0.13048934,0
1/27/2000,0,0,0,0,0.002753181,0,2.432117366,0,0.13048934,0
1/28/2000,0,0,0,0,0.005254437,0,2.42688293,0,0.13048934,0
1/29/2000,0,0,0,0,0.007466655,0,2.419445186,0,0.13048934,0
1/30/2000,0,0,0,0,0.006836741,0,2.412635029,0,0.13048934,0
1/31/2000,0,0,0,0,0.00826726,0,2.40439893,0,0.13048934,0
2/1/2000,0,0,0,0,0.008112523,0,2.396316854,0,0.13048934,0
2/2/2000,0,0,0,0,0.008031952,0,2.388316652,0,0.13048934,0
2/3/2000,0.007782585,0,0,0.00331658,0.032623649,0,2.49102681,0.007782585,0,0.138271925
2/4/2000,0.000743365,0,0,0,0.007885495,0,2.483169957,0.000743365,0.000743365,0
2/5/2000,0.000100443,0,0,0,0.009215855,0,2.473988532,0.000100443,0.000843808,0
2/6/2000,0,0,0,0,0.010604293,0,2.463423055,0,0.000843808,0
2/7/2000,0,0,0,0,0.015902368,0,2.447579506,0,0.000843808,0
2/8/2000,0,0,0,0,0.008717258,0,2.438895067,0,0.000843808,0
2/9/2000,0,0,0,0,0.021387082,0,2.417589068,0,0.000843808,0
2/10/2000,0.000245341,0,0,0,0.00454862,0,2.413056819,0.000245341,0.001089149,0
2/11/2000,0,0,0,0,0.002045258,0,2.411019341,0,0.001089149,0
2/12/2000,0.001238134,0,0,0,0.003011712,0,2.408019056,0.001238134,0.002327282,0
2/13/2000,0,0,0,0,0.00375087,0,2.40428218,0,0.002327282,0
2/14/2000,0.00281607,0,0,0,2.09E-06,0,2.404280086,0.00281607,0.005143353,0
2/15/2000,0.000448652,0,0,0,0.007756982,0,2.396552419,0.000448652,0.005592005,0
2/16/2000,0.001104947,0,0,0,0.005247472,0,2.391325124,0.001104947,0.006696952,0
2/17/2000,0,0,0,0,0.004345594,0,2.386997131,0,0.006696952,0
2/18/2000,0,0,0,0,0.008243733,0,2.378785467,0,0.006696952,0
2/19/2000,0,0,0,0,0.010421866,0,2.368405202,0,0.006696952,0
2/20/2000,0,0,0,0,0.012711532,0,2.355743206,0,0.006696952,0
2/21/2000,0,0,0,0,0.025587809,0,2.330891853,0,0.006050667,0.000646285
2/22/2000,0,0,0,9.01E-06,0.030143988,0,2.306205836,0,0.000704245,0.005346422
2/23/2000,0,0,0,5.89E-07,0.039799355,0,2.267274225,0,0,0.000704245
2/24/2000,0.002042846,0,0,0,0.031604792,0,2.237840851,0.002042846,0,0.002042846
2/25/2000,0.146436986,0.146436986,0,0.00505408,0.026328231,0,2.353502826,0,0,0
2/26/2000,1.054569917,1.054569917,0.000563649,0.397049635,0.033373699,0,3.021120756,0,0,0
2/27/2000,0.022689348,0,5.67E-06,5.64E-06,0.02717457,0,3.016663739,0.022689348,0,0.022689348
2/28/2000,0,0,0,0,0.031807193,0,2.984951714,0,0,0
2/29/2000,0,0,0,0,0.03770803,0,2.947358617,0,0,0
3/1/2000,0,0,0,0,0.025716395,0,2.921719785,0,0,0
3/2/2000,0,0,0,0,0.020350687,0,2.90143059,0,0,0
3/3/2000,0,0,0,0,0.028003048,0,2.873515487,0,0,0
3/4/2000,0,0,0,0,0.047056207,0,2.826605186,0,0,0
3/5/2000,0,0,0,0,0.043749602,0,2.782998317,0,0,0
3/6/2000,0.110482911,0.110482911,0,0.00315464,0.067409808,0,2.82338065,0,0,0
3/7/2000,0.024876446,0.024876446,0,6.18E-07,0.053775475,0,2.794603829,0,0,0
3/8/2000,0.017310853,0.017310853,0,2.04E-05,0.053886061,0,2.758165983,0,0,0
3/9/2000,0.015581528,0,0,0,0.02229826,0,2.735939237,0.015581528,0.015581528,0
3/10/2000,0,0,0,0,0.013968956,0,2.722016175,0,0.015581528,0
3/11/2000,0,0,0,0,0.022552926,0,2.699539643,0,0.015581528,0
3/12/2000,0,0,0,0,0.019536411,0,2.680067913,0,0.015581528,0
3/13/2000,9.26E-05,0,0,0,0.020264134,0,2.659873546,9.26E-05,0.015674111,0
3/14/2000,0,0,0,0,0.020656739,0,2.639287446,0,0.015674111,0
3/15/2000,3.26E-05,0,0,0,0.01584187,0,2.62350011,3.26E-05,0.015706712,0
3/16/2000,0,0,0,0,0.015251622,0,2.608301222,0,0.015706712,0
3/17/2000,6.68E-06,0,0,0,0.019774987,0,2.588596543,6.68E-06,0.015713397,0
3/18/2000,0.128298063,0,0,0,0.02529069,0,2.563394166,0.128298063,0.144011461,0
3/19/2000,0,0,0,0.005300741,0.073834731,0,2.628958149,0,0,0.144011461
3/20/2000,0,0,0,0,0.042257831,0,2.586853848,0,0,0
3/21/2000,0.001327927,0.001327927,0,0,0.01823304,0,2.570013704,0,0,0
3/22/2000,4.98E-05,4.98E-05,0,0,0.041453133,0,2.528758812,0,0,0
3/23/2000,0,0,0,0,0.060239463,0,2.468743552,0,0,0
3/24/2000,0.127436408,0.127436408,0,0.006084572,0.079763447,0,2.511093693,0,0,0
3/25/2000,0.00945374,0.00945374,0,2.50E-07,0.046915631,0,2.473757808,0,0,0
3/26/2000,0,0,0,0,0.044602806,0,2.429320802,0,0,0
3/27/2000,0.000873763,0.000873763,0,0,0.041965137,0,2.388389973,0,0,0
3/28/2000,0,0,0,0,0.021793742,0,2.366679213,0,0,0
3/29/2000,0,0,0,0,0.041631227,0,2.325212538,0,0,0
3/30/2000,0,0,0,0,0.048150762,0,2.2772549,0,0,0
3/31/2000,2.70E-07,2.70E-07,0,0,0.061455634,0,2.216049893,0,0,0
4/1/2000,5.41E-06,5.41E-06,0,0,0.035732955,0,2.180471392,0,0,0
4/2/2000,0.058747627,0.058747627,0,2.76E-05,0.053428661,0,2.185819863,0,0,0
4/3/2000,0.123380787,0.123380787,0,0.000122855,0.049294109,0,2.259795164,0,0,0
4/4/2000,0,0,0,0,0.034515466,0,2.22542105,0,0,0
4/5/2000,0.007790741,0,0,0,0.044513493,0,2.188857264,0.007790741,0,0.007790741
4/6/2000,0.002118125,0,0,0,0.053721862,0,2.137481586,0.002118125,0,0.002118125
4/7/2000,0,0,0,0,0.025543066,0,2.112049505,0,0,0
4/8/2000,0,0,0,0,0.033055939,0,2.079140589,0,0,0
4/9/2000,0,0,0,0,0.053727336,0,2.025655341,0,0,0
4/10/2000,0.009064265,0,0,0,0.030131214,0,1.997665456,0.009064265,0.007061501,0.002002763
4/11/2000,0.059484358,0,0,0,0.017709271,0,1.980036524,0.059484358,0.066545859,0
4/12/2000,0,0,0,0,0.02736757,0,1.952797342,0,0.066545859,0
4/13/2000,0.03019644,0,0,8.08E-05,0.046942101,0,2.002539602,0.03019644,0,0.096742299
4/14/2000,0.115612542,0,0,1.58E-07,0.049864505,0,1.985571685,0.115612542,0.082905282,0.03270726
4/15/2000,0.01958883,0,0,0,0.013641151,0,1.971995077,0.01958883,0.102494113,0
4/16/2000,0,0,0,0,0.027008151,0,1.945116189,0,0.102494113,0
4/17/2000,0.053197438,0,0,0.000257004,0.064078134,0,2.034760451,0.053197438,0.001786683,0.153904867
4/18/2000,0.001353582,0.001353582,0,4.44E-08,0.042561175,0,1.995531402,0,0,0.001786683
4/19/2000,0.000948568,0,0,0,0.056526842,0,1.940218298,0.000948568,0,0.000948568
4/20/2000,0,0,0,0,0.048271099,0,1.892182498,0,0,0
4/21/2000,0,0,0,0,0.056904591,0,1.835564611,0,0,0
4/22/2000,0,0,0,0,0.068958974,0,1.766971009,0,0,0
4/23/2000,0,0,0,0,0.065719458,0,1.701604917,0,0,0
4/24/2000,0,0,0,0,0.061406099,0,1.640544291,0,0,0
4/25/2000,0.000213355,0.000213355,0,0,0.062326831,0,1.578798183,0,0,0
4/26/2000,0.000167956,0.000167956,0,0,0.059849033,0,1.519481968,0,0,0
4/27/2000,0.089020142,0.089020142,0,1.02E-05,0.068276986,0,1.540385151,0,0,0
4/28/2000,0.041850296,0.041850296,0,9.80E-10,0.05085518,0,1.531612773,0,0,0
4/29/2000,0,0,0,0,0.048506201,0,1.483412738,0,0,0
4/30/2000,0.208461475,0.208461475,0,0.000168082,0.141910501,0.024026706,1.549918396,0,0,0
5/1/2000,0.065477124,0.065477124,0,3.20E-06,0.080645591,0.019737039,1.535015068,0,0,0
5/2/2000,0,0,0,0,0.045857233,0,1.489446234,0,0,0
5/3/2000,0,0,0,0,0.07422417,0,1.41571121,0,0,0
5/4/2000,0,0,0,0,0.068515503,0,1.347664885,0,0,0
5/5/2000,0.002213454,0.002213454,0,0,0.065273338,0.002122265,1.285054964,0,0,0
5/6/2000,0.026413652,0.026413652,0,0,0.079221742,0.015136919,1.232672853,0,0,0
5/7/2000,0.008266538,0.008266538,0,0,0.054407055,0.004192153,1.186884653,0,0,0
5/8/2000,0.20985683,0.20985683,0,0.000112885,0.133334945,0.024392503,1.263417043,0,0,0
5/9/2000,0,0,0,0,0.043363596,0,1.220389214,0,0,0
5/10/2000,0,0,0,0,0.044100852,0,1.176640506,0,0,0
5/11/2000,0.009667183,0.009667183,0,0,0.042916651,0.006234403,1.143674545,0,0,0
5/12/2000,0.024122476,0.024122476,0,0,0.039170486,0.013387611,1.128759008,0,0,0
5/13/2000,0.018930321,0.018930321,0,0,0.040577245,0.013063592,1.107308424,0,0,0
5/14/2000,0,0,0,0,0.024559309,0,1.082963248,0,0,0
5/15/2000,0.00676344,0.00676344,0,0,0.044767347,0.005887288,1.045299252,0,0,0
5/16/2000,0.005255299,0.005255299,0,0,0.043678743,0.004147393,1.007238043,0,0,0
5/17/2000,0.00010588,0.00010588,0,0,0.037249119,0.000103306,0.97045974,0,0,0
5/18/2000,0,0,0,0,0.030224442,0,0.940539351,0,0,0
5/19/2000,0,0,0,0,0.030659768,0,0.910201832,0,0,0
5/20/2000,0.035895897,0.035895897,0,6.63E-07,0.054997187,0.015069,0.891457305,0,0,0
5/21/2000,0.135216488,0.135216488,0,3.46E-05,0.071980221,0.02457374,0.954699282,0,0,0
5/22/2000,0.033620056,0.033620056,0,0,0.057054551,0.016912803,0.931629594,0,0,0
5/23/2000,0.004939726,0.004939726,0,0,0.04350427,0.004586726,0.893477646,0,0,0
5/24/2000,0,0,0,0,0.038649806,0,0.85525314,0,0,0
5/25/2000,0,0,0,0,0.036381574,0,0.819290803,0,0,0
5/26/2000,0,0,0,0,0.032300887,0,0.787383403,0,0,0
5/27/2000,9.55E-05,9.55E-05,0,0,0.032582214,9.39E-05,0.755311999,0,0,0
5/28/2000,0.091439191,0.091439191,0,7.15E-06,0.052792162,0.02436683,0.794057944,0,0,0
5/29/2000,0.01069865,0.01069865,0,0,0.037951495,0.006681332,0.767167005,0,0,0
5/30/2000,0.048653455,0.048653455,0,7.40E-06,0.047992704,0.009671442,0.768122739,0,0,0
5/31/2000,1.95E-05,1.95E-05,0,0,0.035478337,1.87E-05,0.733126665,0,0,0
6/1/2000,0.043928412,0.043928412,0,0,0.046087419,0.022761413,0.731203296,0,0,0
6/2/2000,0.026383298,0.026383298,0,0,0.035902396,0.015366561,0.721865817,0,0,0
6/3/2000,0.000238857,0.000238857,0,0,0.027270344,0.000235722,0.695209128,0,0,0
6/4/2000,0.048467159,0.048467159,0,5.21E-06,0.044186329,0.02035821,0.69966242,0,0,0
6/5/2000,0.007409655,0.007409655,0,0,0.033971158,0.005886011,0.673490863,0,0,0
6/6/2000,0,0,0,0,0.029013406,0,0.644913808,0,0,0
6/7/2000,0,0,0,0,0.028887162,0,0.616475123,0,0,0
6/8/2000,0,0,0,0,0.036337448,0,0.580736313,0,0,0
6/9/2000,0.008129458,0.008129458,0,0,0.033826121,0.007173141,0.555439102,0,0,0
6/10/2000,0.000620052,0.000620052,0,0,0.034343875,0.000496042,0.522298223,0,0,0
6/11/2000,0.007682115,0.007682115,0,0,0.02328602,0.004401892,0.506995997,0,0,0
6/12/2000,0.036895986,0.036895986,0,0,0.039167809,0.014651643,0.505046341,0,0,0
6/13/2000,3.718117071,3.718117071,0.249146759,0.87031623,0.255864286,0.02457374,2.94597665,0,0,0
6/14/2000,1.919879672,1.919879672,0.302746149,0.94478353,0.190911154,0.02457374,3.530850487,0,0,0
6/15/2000,0.141462324,0.141462324,0.006395084,0.006321914,0.149212829,0.023284401,3.514653921,0,0,0
6/16/2000,0.277567678,0.277567678,0.027956501,0.021037786,0.16614897,0.02457374,3.579526604,0,0,0
6/17/2000,0.045541424,0.045541424,7.95E-06,1.26E-05,0.126498727,0.023193826,3.498733384,0,0,0
6/18/2000,0.040371939,0.040371939,5.64E-06,0.000341471,0.136107028,0.009611241,3.402978493,0,0,0
6/19/2000,0.038645449,0.038645449,9.97E-05,0.003355344,0.149760426,0.00473598,3.289112073,0,0,0
6/20/2000,0.686807733,0.686807733,0.090364148,0.015075121,0.194952228,0.02457374,3.675787006,0,0,0
6/21/2000,0.305942557,0.305942557,0.089291461,0.002953199,0.147940081,0.02457374,3.742700512,0,0,0
6/22/2000,0.086501508,0.086501508,2.31E-05,0.000141793,0.151134875,0.024569173,3.678122741,0,0,0
6/23/2000,0.024913224,0.024913224,0,6.02E-06,0.188030165,0.014667796,3.515386452,0,0,0
6/24/2000,0.006636799,0.006636799,0,0,0.171639305,0.006242762,3.350805763,0,0,0
6/25/2000,0.041477287,0.041477287,0,6.21E-07,0.17105367,0.020291331,3.221574214,0,0,0
6/26/2000,0.087700649,0.087700649,0,2.79E-05,0.155971676,0.02397774,3.153456542,0,0,0
6/27/2000,0.016694591,0.016694591,0,0,0.139805546,0.01136283,3.030651767,0,0,0
6/28/2000,0.094518495,0.094518495,0,0,0.14073822,0.02457374,2.984525545,0,0,0
6/29/2000,0.023256514,0.023256514,0,0,0.139345112,0.014484199,2.868783891,0,0,0
6/30/2000,0.003418445,0.003418445,0,0,0.140136479,0.003219678,2.732494677,0,0,0
7/1/2000,0,0,0,0,0.15196476,0,2.581056835,0,0,0
7/2/2000,0.015928068,0.015928068,0,1.24E-10,0.149457925,0.005189385,2.44798439,0,0,0
7/3/2000,0.152463088,0.152463088,0,6.19E-05,0.137383107,0.023491095,2.463139202,0,0,0
7/4/2000,0.125764059,0.125764059,0,0.00016044,0.130835271,0.017942508,2.458076827,0,0,0
7/5/2000,0.933170352,0.933170352,0.008423382,0.036354263,0.220788762,0.02457374,3.129545626,0,0,0
7/6/2000,0.098306888,0.098306888,0,0.00055261,0.160000904,0.015433922,3.067627249,0,0,0
7/7/2000,0.108193364,0.108193364,6.08E-07,0.000274021,0.154322401,0.016858371,3.021385368,0,0,0
7/8/2000,0.573848866,0.573848866,0.044737771,0.043243789,0.153327802,0.024384944,3.358180101,0,0,0
7/9/2000,0.150001627,0.150001627,3.39E-05,0.002557457,0.196608711,0.016179238,3.309601991,0,0,0
7/10/2000,0.03666307,0.03666307,3.27E-05,0.000383619,0.171251982,0.005117188,3.174914948,0,0,0
7/11/2000,0.002281303,0.002281303,0,0,0.142524827,0.000906978,3.035079014,0,0,0
7/12/2000,0.451846011,0.451846011,0.000111139,0.00234121,0.179642438,0.02457374,3.305079565,0,0,0
7/13/2000,0,0,0,0,0.174810545,0,3.130761125,0,0,0
7/14/2000,0,0,0,0,0.154519256,0,2.976704803,0,0,0
7/15/2000,0.006949273,0.006949273,0,0,0.159050441,0.005790589,2.825086561,0,0,0
7/16/2000,0.058069158,0.058069158,0,1.93E-08,0.174251274,0.022560168,2.709227343,0,0,0
7/17/2000,0,0,0,0,0.126542264,0,2.583126359,0,0,0
7/18/2000,0,0,0,0,0.089159788,0,2.494291738,0,0,0
7/19/2000,0.016217484,0.016217484,0,0,0.095203389,0.012372262,2.415597523,0,0,0
7/20/2000,0.01452897,0.01452897,0,0,0.094753452,0.008661387,2.335696484,0,0,0
7/21/2000,0,0,0,0,0.094592174,0,2.24149101,0,0,0
7/22/2000,0,0,0,0,0.099549831,0,2.14236759,0,0,0
7/23/2000,0,0,0,0,0.094635836,0,2.048156979,0,0,0
7/24/2000,0,0,0,0,0.100996783,0,1.947640886,0,0,0
7/25/2000,0.024633744,0.024633744,0,6.64E-07,0.103450642,0.005785718,1.869182039,0,0,0
7/26/2000,0.05901823,0.05901823,0,3.13E-05,0.098551267,0.023922232,1.829773305,0,0,0
7/27/2000,0.002531886,0.002531886,0,0,0.090725258,0.001832943,1.742055933,0,0,0
7/28/2000,0,0,0,0,0.087535802,0,1.655014247,0,0,0
7/29/2000,0,0,0,0,0.080439626,0,1.575055204,0,0,0
7/30/2000,0,0,0,0,0.073578943,0,1.501938475,0,0,0
7/31/2000,0.017871824,0.017871824,0,0,0.08132906,0.005887673,1.438928303,0,0,0
8/1/2000,0.003491098,0.003491098,0,0,0.080485647,0.00338097,1.362456661,0,0,0
8/2/2000,0,0,0,0,0.064415263,0,1.298509625,0,0,0
8/3/2000,0.003504308,0.003504308,0,0,0.058359639,0.003436871,1.244072755,0,0,0
8/4/2000,0.001840989,0.001840989,0,0,0.049992568,0.00177735,1.196305088,0,0,0
8/5/2000,0.123831408,0.123831408,0,0.000124859,0.108106553,0.02206349,1.212046683,0,0,0
8/6/2000,0.03432409,0.03432409,0,0,0.067879546,0.015814221,1.178768497,0,0,0
8/7/2000,0.007208459,0.007208459,0,0,0.052713777,0.005023464,1.133633556,0,0,0
8/8/2000,0.010256278,0.010256278,0,0,0.051511411,0.006874673,1.092760273,0,0,0
8/9/2000,0,0,0,0,0.046323981,0,1.046853733,0,0,0
8/10/2000,0.008661574,0.008661574,0,0,0.053497092,0.005359749,1.002450948,0,0,0
8/11/2000,0,0,0,0,0.046892654,0,0.956026827,0,0,0
8/12/2000,0.17336403,0.17336403,0,0.000225314,0.122037365,0.024573267,1.007264428,0,0,0
8/13/2000,0,0,0,0,0.04710448,0,0.960618392,0,0,0
8/14/2000,0.032153375,0.032153375,0,0,0.058913583,0.020826416,0.93418097,0,0,0
8/15/2000,3.66E-05,3.66E-05,0,0,0.040372672,3.56E-05,0.894278473,0,0,0
8/16/2000,0.06077675,0.06077675,0,1.37E-06,0.063690791,0.017986183,0.891704314,0,0,0
8/17/2000,0.327540844,0.327540844,0,0.000636813,0.130098358,0.02457374,1.08858208,0,0,0
8/18/2000,0.001695567,0.001695567,0,0,0.037974762,0.001633419,1.052623582,0,0,0
8/19/2000,0.000220023,0.000220023,0,0,0.033964108,0.000211775,1.01918744,0,0,0
8/20/2000,0.569830543,0.569830543,0,0.003061396,0.16617173,0.02457374,1.420140896,0,0,0
8/21/2000,1.005778623,1.005778623,0.000103359,0.027580784,0.139254826,0.02457374,2.262078981,0,0,0
8/22/2000,0.002351505,0.002351505,0,0,0.091444116,0.002245967,2.173336148,0,0,0
8/23/2000,0.00295327,0.00295327,0,0,0.096848947,0.002876539,2.079833375,0,0,0
8/24/2000,0.000640615,0.000640615,0,0,0.090273163,0.000627566,1.990597249,0,0,0
8/25/2000,0.00036802,0.00036802,0,0,0.089521941,0.000362794,1.901860208,0,0,0
8/26/2000,0.003589099,0.003589099,0,0,0.087122426,0.002988023,1.81871607,0,0,0
8/27/2000,0.000803645,0.000803645,0,0,0.076729751,0.000791392,1.743179527,0,0,0
8/28/2000,0.109496719,0.109496719,0,0.000224787,0.105488084,0.022893958,1.747082417,0,0,0
8/29/2000,0.042636304,0.042636304,0,0,0.079306017,0.022812861,1.7105768,0,0,0
8/30/2000,0.005961765,0.005961765,0,0,0.069093963,0.004733892,1.647778916,0,0,0
8/31/2000,0.106335955,0.106335955,0,3.51E-05,0.093326413,0.022168017,1.660807197,0,0,0
9/1/2000,0.016298553,0.016298553,0,0,0.052480075,0.011327504,1.624820761,0,0,0
9/2/2000,0.037379401,0.037379401,0,4.78E-06,0.056509437,0.019715235,1.605780618,0,0,0
9/3/2000,0.139440125,0.139440125,0,0.000229263,0.070625185,0.024521769,1.674386027,0,0,0
9/4/2000,0.036811009,0.036811009,0,4.10E-06,0.052374371,0.020871342,1.658893741,0,0,0
9/5/2000,0.022363337,0.022363337,0,0,0.046887834,0.012991185,1.634458879,0,0,0
9/6/2000,0.111665179,0.111665179,0,0.000129075,0.08866228,0.024125766,1.657363876,0,0,0
9/7/2000,0.041034885,0.041034885,0,0,0.07298871,0.021423035,1.625570479,0,0,0
9/8/2000,1.02E-07,1.02E-07,0,0,0.044660218,9.72E-08,1.581163658,0,0,0
9/9/2000,0.017623985,0.017623985,0,0,0.0717335,0.013740287,1.527368905,0,0,0
9/10/2000,0.000736946,0.000736946,0,0,0.062004738,0.000723674,1.466475602,0,0,0
9/11/2000,0,0,0,0,0.046632234,0,1.420138324,0,0,0
9/12/2000,0,0,0,0,0.041536918,0,1.378873923,0,0,0
9/13/2000,0,0,0,0,0.047246638,0,1.331947574,0,0,0
9/14/2000,0,0,0,0,0.040637081,0,1.291597929,0,0,0
9/15/2000,0,0,0,0,0.033500497,0,1.258341941,0,0,0
9/16/2000,0,0,0,0,0.037164607,0,1.221458814,0,0,0
9/17/2000,0,0,0,0,0.041150572,0,1.180629041,0,0,0
9/18/2000,0.000241127,0.000241127,0,0,0.040683409,0.000236149,1.140513846,0,0,0
9/19/2000,0.140454607,0.140454607,0,0.000136267,0.100382598,0.024571802,1.180471793,0,0,0
9/20/2000,0.166040704,0.166040704,0,0.000217662,0.110246049,0.02457374,1.236063916,0,0,0
9/21/2000,0.079529826,0.079529826,0,0.000168188,0.053991762,0.01413743,1.261510349,0,0,0
9/22/2000,0.591341507,0.591341507,0,0.003835614,0.097504707,0.02457374,1.751957013,0,0,0
9/23/2000,0.199096735,0.199096735,0,0.000178499,0.069329674,0.024277209,1.881575087,0,0,0
9/24/2000,0,0,0,0,0.025575892,0,1.856121716,0,0,0
9/25/2000,0,0,0,0,0.0389617,0,1.817350823,0,0,0
9/26/2000,0,0,0,0,0.04870592,0,1.768889099,0,0,0
9/27/2000,0.007184359,0.007184359,0,0,0.034631933,0.004298398,1.741572002,0,0,0
9/28/2000,0.006408218,0.006408218,0,0,0.032861254,0.005123859,1.715227472,0,0,0
9/29/2000,0,0,0,0,0.049985288,0,1.665509859,0,0,0
9/30/2000,0,0,0,0,0.045689071,0,1.620073153,0,0,0
10/1/2000,0.004801427,0.004801427,0,0,0.044247893,0,1.580875594,0,0,0
10/2/2000,0.209009795,0.209009795,0,0.000486733,0.065036837,0,1.724403037,0,0,0
10/3/2000,0,0,0,0,0.037118107,0,1.687481339,0,0,0
10/4/2000,0.001726044,0,0,0,0.02425901,0,1.66507889,0.001726044,0,0.001726044
10/5/2000,0.112711413,0,0,0.000133604,0.060976898,0,1.716691405,0.112711413,0,0.112711413
10/6/2000,0,0,0,0,0.016017164,0,1.700758398,0,0,0
10/7/2000,0,0,0,0,0.013783249,0,1.687048321,0,0,0
10/8/2000,0,0,0,0,0.016494964,0,1.670642817,0,0,0
10/9/2000,0,0,0,0,0.025002077,0,1.645778032,0,0,0
10/10/2000,0,0,0,0,0.031499805,0,1.614454728,0,0,0
10/11/2000,0,0,0,0,0.032156517,0,1.582481822,0,0,0
10/12/2000,0,0,0,0,0.032700281,0,1.549972241,0,0,0
10/13/2000,0.170591749,0.170591749,0,0.000177559,0.078656959,0,1.641745114,0,0,0
10/14/2000,0.535725811,0.535725811,5.52E-06,0.002770076,0.065974864,0,2.109031145,0,0,0
10/15/2000,1.27E-05,1.27E-05,0,0,0.017881013,0,2.091241556,0,0,0
10/16/2000,0,0,0,0,0.025213612,0,2.066137382,0,0,0
10/17/2000,0.014113352,0.014113352,0,0,0.034949875,0,2.045427387,0,0,0
10/18/2000,0,0,0,0,0.037900993,0,2.007694716,0,0,0
10/19/2000,0,0,0,0,0.038022769,0,1.969844115,0,0,0
10/20/2000,0,0,0,0,0.041115613,0,1.928918286,0,0,0
10/21/2000,0,0,0,0,0.027043872,0,1.902000677,0,0,0
10/22/2000,0,0,0,0,0.027820423,0,1.874313989,0,0,0
10/23/2000,0,0,0,0,0.027539431,0,1.846908575,0,0,0
10/24/2000,0,0,0,0,0.028557681,0,1.818492239,0,0,0
10/25/2000,0.14505079,0.14505079,0,0.000140448,0.065579969,0,1.897839016,0,0,0
10/26/2000,0.523280485,0.523280485,2.93E-05,0.002570038,0.055842802,0,2.36297294,0,0,0
10/27/2000,0.22354368,0.108852488,3.23E-05,0.001300459,0.038951593,0,2.546374784,0.114691192,0,0.114691192
10/28/2000,0.014161367,0,0,0,0.020414739,0,2.540166411,0.014161367,0,0.014161367
10/29/2000,0.13001157,0.13001157,2.90E-05,0.000665261,0.032320279,0,2.637261347,0,0,0
10/30/2000,0.02821253,0.02821253,6.67E-05,0.000427358,0.01569581,0,2.649371786,0,0,0
10/31/2000,0.187231638,0.187231638,0.000546918,0.001925922,0.01706065,0,2.817300958,0,0,0
11/1/2000,0.536032648,0.536032648,0.023826226,0.028730029,0.03579252,0,3.268228505,0,0,0
11/2/2000,0.451029555,0.451029555,0.059879006,0.024007246,0.045868171,0,3.59202137,0,0,0
11/3/2000,0.057550205,0.057550205,0.005313985,0.000162713,0.028234435,0,3.615914711,0,0,0
11/4/2000,0,0,0,0,0.025910991,0,3.590066921,0,0,0
11/5/2000,0.213811136,0.213811136,0.03619169,0.01603231,0.035925307,0,3.717650387,0,0,0
11/6/2000,0.5580974,0.5580974,0.211999953,0.106419794,0.033169716,0,3.934770913,0,0,0
11/7/2000,0.276561837,0.276561837,0.150398011,0.038695514,0.019101281,0,4.007637608,0,0,0
11/8/2000,0.170301483,0,0.002928846,0.000149588,0.02236314,0,3.985838807,0.170301483,0.167058615,0.003242868
11/9/2000,0,0,0,0,0.007516143,0,3.978339304,0,0.167058615,0
11/10/2000,0,0,0,0,0.010071123,0,3.968291094,0,0.167058615,0
11/11/2000,0.001243831,0,0,0,0.009248351,0,3.959063433,0.001243831,0.168302446,0
11/12/2000,0.062875186,0,0,0,0.008496884,0,3.950585596,0.062875186,0.231177632,0
