start_datetime,grp.17_k.0-1_WW-CS,grp.17_k.0-2_WW-SW,grp.17_k.1-2_CS-SW,grp.18_k.0-1_WW-CS,grp.83_k.0-2_WW-SW,grp.116_k.0-2_WW-SW,grp.121_k.0-2_WW-SW,grp.123_k.0-2_WW-SW,grp.124_k.0-2_WW-SW,grp.126_k.0-2_WW-SW,grp.127_k.0-2_WW-SW,grp.215_k.1-2_CS-SW,grp.220_k.0-2_WW-SW
2008-03-01,5.961084656084722,10.098571428571631,4.137486772486909,2.0691798941800243,39.549682539682635,0.06314814814822967,9.063492063492049,13.191587301587106,9.55613756613775,11.521772486772534,5.129497354497289,8.557804232804301,32.64626984126994
2008-04-01,6.011931216931316,9.744285714285752,3.732354497354436,2.060978835978858,39.126507936508006,0.0746296296294986,8.758412698412712,12.827460317460464,9.05751322751371,10.939497354497462,4.924470899470634,7.955846560846794,32.16896825396793
2008-05-01,5.957730820105553,9.424839285713915,3.467108465608362,2.0425998677246753,38.76912103174641,0.07756018518534802,8.536007936508213,12.554359126983854,8.674761243386456,10.492644179894114,4.856871693121775,7.4561302910053655,31.776390873016
2008-06-01,5.511179805996335,9.590226190476187,4.079046384479852,2.008259171075906,39.04762989418009,0.053743827160360524,9.56535449735452,13.26381719576716,9.238627601410826,11.01265114638477,5.945995943562593,7.616849823632947,31.824030423280874
2008-07-01,5.105690476190375,11.111833333333152,6.006142857142777,2.0508333333334576,40.73369047619076,0.05550000000016553,13.280714285714566,15.964214285714206,11.52583333333314,13.195285714285774,8.93699999999967,9.058357142856948,32.55502380952407
2008-08-01,4.690521428571628,12.7325952380952,8.042073809523572,2.0723309523812077,42.332825925926045,0.09275000000002365,14.464988095237686,17.446135714285674,13.066861904761936,15.011223809523926,10.687997619047565,11.161471693121712,33.66676190476187
2008-09-01,4.2874821428574705,12.990607142857698,8.703125000000227,2.1028392857142535,42.395202380952014,0.05869642857123836,12.623125000000073,16.923017857143122,12.909249999999929,15.232607142857205,9.991767857142577,12.397333333333336,34.447000000000116
2008-10-01,5.694928571428818,12.97303571428597,7.278107142857152,2.5523928571426495,41.26467791005325,0.040982142857274084,11.723428571428258,16.484071428571724,11.959732142857092,14.231910714285732,9.29503571428586,12.373708994709204,34.585458333333236
2008-11-01,7.912783251231531,13.15716256157657,5.244379310345039,3.171274725274543,39.83667582417593,0.029920329670630963,10.77016758241757,15.907173076923073,10.625505494505205,12.683348901098952,8.539857142857045,12.059744505494564,34.483164835164644
2008-12-01,8.590775862068995,13.669685960591096,5.078910098522101,3.4465659340660295,39.32753434065944,-0.01989697802196133,10.462280219780041,16.021140109889984,10.35662774725256,12.424924450549497,8.132678571428869,12.199711538461543,34.25856456043948
2009-01-01,8.519729064039439,14.562167487684746,6.042438423645308,3.5569505494504483,39.34771978021968,-0.04112637362618443,10.580521978022034,16.628296703296428,10.66027472527503,13.039230769230926,8.230714285714384,12.6004395604391,33.84824175824201
2009-02-01,8.405197044334955,15.478423645320163,7.073226600985208,3.657445054944901,39.40052197802174,-0.05986263736235742,10.725302197801966,17.26532967032972,10.997527472527736,13.706923076923204,8.363571428571277,13.016043956044086,33.425824175824346
2009-03-01,8.30174876847309,16.30600985221713,8.00426108374404,3.7482142857143117,39.44821428571436,-0.07678571428596115,10.85607142857134,17.840714285714284,11.302142857142826,14.309999999999945,8.483571428571622,13.391428571428378,33.04428571428548
2009-04-01,8.187216748768378,17.222266009852092,9.035049261083714,3.848708791208537,39.50101648351665,-0.09552197802167939,11.0008516483515,18.477747252747122,11.639395604395986,14.977692307692223,8.616428571428742,13.807032967033138,32.62186813186827
2009-05-01,8.076379310344919,18.108965517241586,10.032586206896667,3.8889499389499633,39.61910256410238,-0.1192796092793742,11.195537240537078,19.13471306471297,12.100207570207886,15.772783882783642,8.849047619047269,14.326617826617849,32.3361477411479
2009-06-01,7.580561576354739,20.064150246305644,12.483588669950905,3.605187728937608,40.9907225274726,-0.08866575091542472,13.263602231102368,21.53646886446859,15.117793040292781,19.470131868132057,10.845857142857312,15.891754578754899,32.698695970696235
2009-07-01,6.325642857142384,24.35892857142835,18.033285714285967,3.1028571428571468,44.979357142857,0.03449999999997999,18.87853571428559,26.669714285714235,21.570000000000164,26.646499999999833,15.487071428571426,19.455285714285765,33.94064285714285
2009-08-01,4.96529761904776,27.990607142857016,23.025309523809256,2.9226428571428187,49.04366666666647,0.09910714285729227,22.79604112554125,29.786607142857292,25.306642857142606,29.96614285714304,18.606452380952078,23.363821428571555,35.90215476190474
2009-09-01,4.815517857142822,26.169601190475987,21.354083333333165,3.1906904761908663,48.40347023809545,0.08199404761899132,20.003315476190437,27.20323809523802,22.573119047619457,26.411470238095262,16.73010119047626,23.358738095238095,37.38604166666664
2009-10-01,5.310315476190681,22.547071428571144,17.236755952380463,3.5714642857144554,46.0801964285713,0.04492857142849971,16.530755952381014,23.985678571428934,19.026571428571515,22.61983333333319,14.145994047618842,21.53527976190503,37.75866666666661
2009-11-01,4.984773899371248,20.83452991913782,15.849756019766573,3.9124333333334107,45.41929493163593,-0.004018953324020913,15.512693281471002,23.312250070721348,17.62369490806259,21.14249137199431,13.149683380481065,20.80421190476204,37.6642190476191
2009-12-01,4.798747147349559,21.21081078167117,16.412063634321612,4.213440476190726,45.277331388495895,-0.025098302687183605,15.231004066478135,23.499515558698477,17.207986916548634,20.74617326732664,12.756968705799181,20.456601190476476,37.324690476190426
2010-01-01,5.284037735849097,22.55656603773582,17.272528301886723,4.532586206896667,44.850148514851526,-0.03158415841585338,14.892871287128628,23.21631188118795,16.76304455445529,20.374950495049234,12.439207920791887,20.03982758620714,36.840862068965635
2010-02-01,5.770679245282963,23.904188679245408,18.133509433962445,4.851748768473044,44.40509900990105,-0.037722772276993055,14.555247524752758,22.901707920791978,16.319529702970385,20.0066336633663,12.126138613861713,19.62293103448269,36.35677339901463
2010-03-01,6.210226415094212,25.1213962264153,18.911169811321088,5.14002463054203,44.003118811880995,-0.04326732673280276,14.250297029703006,22.617549504950375,15.918935643564055,19.67396039603932,11.843366336633608,19.246379310344764,35.919532019704775
2010-04-01,6.696867924528306,26.46901886792466,19.772150943396355,5.4591871921184065,43.558069306930975,-0.049405940594169806,13.912673267327136,22.302945544554404,15.475420792079149,19.305643564356387,11.530297029702751,18.82948275862077,35.43544334975377
2010-05-01,7.1678113207547085,27.77316981132094,20.605358490566232,5.753450738916399,43.139025990098844,-0.056402227722628595,13.594877475247586,22.00291707920792,15.065220297029782,18.973491336633742,11.235736386138797,18.44161637931029,34.97556096059134
2010-06-01,7.654452830188575,29.1207924528303,21.466339622641726,5.596111537718571,43.62161502855702,-0.09088560473719554,13.832978013977936,22.096680159192374,15.484950106775159,19.611417637351906,11.433716511357034,18.674221602434045,35.70376490529475
2010-07-01,8.111644111906344,30.364420299284347,22.252776187378004,4.799784482758923,47.244253568780096,-0.07857758620684763,18.65737068965518,26.28452586206913,20.32952586206875,24.464612068965835,15.4905603448276,21.681594827586196,35.977596403411326
2010-08-01,8.02062201257877,29.11636352201276,21.095741509433992,4.0534607843137564,50.49962839974705,-0.00498039215699464,22.288813725489945,29.38731372549023,24.39647058823516,28.457823529412053,18.404088235293784,24.437509803921557,36.29150656230263
2010-09-01,7.5773368910781755,24.92972933771216,17.352392446633985,3.759176108374504,48.83084876582461,0.010793240284556305,19.05273741105634,25.916805692392245,21.82310331143958,25.882097153803898,15.64327545155993,23.248463464696215,36.22460640614804
2010-10-01,7.9447420634921855,21.64146825396847,13.696726190476284,3.774107142857247,46.76552265744999,-0.008730158730259063,16.28263888888887,22.78218253968248,18.6726587301589,22.452301587301463,13.51994047619064,21.259166666666715,36.15094663603304
2010-11-01,8.807693932411667,20.09448540706603,11.286791474654365,3.961301843318097,45.632852022529505,-0.02450268817210599,14.98427035330269,21.379946236558908,16.854571812596078,20.395556835637535,12.586578341014047,19.768381336405355,36.27684346142996
2010-12-01,9.287903225806303,19.903456221198212,10.615552995391909,4.112834101382759,45.44831679894173,-0.0458294930874672,14.432096774193951,21.00126728110604,16.203179723502217,19.699884792626563,12.139377880184156,18.966036866359445,36.250001396871085
2011-01-01,9.53790322580653,20.274884792626835,10.736981566820305,4.231405529953918,45.73340873015877,-0.07297235023042958,14.182096774193496,21.03412442396325,16.048894009216838,19.584170506912415,11.8865207373276,18.457465437788187,36.045514128352806
2011-02-01,9.787903225806758,20.64631336405546,10.8584101382487,4.349976958525758,46.019051587301874,-0.1001152073731646,13.932096774193496,21.06698156682046,15.894608294931231,19.46845622119804,11.633663594470363,17.94889400921693,35.84100023946394
2011-03-01,10.013709677419229,20.981797235023123,10.968087557603894,4.457073732718982,46.27705158730146,-0.12463133640540036,13.706290322580571,21.096658986174816,15.755253456221226,19.363940092166104,11.40527649769615,17.489539170506987,35.65627801724145
2011-04-01,10.263709677419229,21.35322580645129,11.089516129032063,4.5756451612903675,47.17049999999995,-0.15177419354836275,13.456290322580571,21.129516129032027,15.600967741935392,19.2482258064515,11.152419354838912,16.9809677419355,33.932847222222335
2011-05-01,10.505645161290431,21.712672811059974,11.207027649769543,4.690391705069487,47.53859523809501,-0.17804147465449205,13.214354838709596,21.161313364055104,15.451658986175062,19.136244239631424,10.90771889400935,16.488801843318015,33.51201388888876
2011-06-01,10.585322580645197,22.34133640553,11.756013824884803,4.712695852534807,47.85840476190515,-0.18937788018411084,14.313248847925934,22.19887096774187,16.517972350230366,20.37490783410135,11.675645161290277,16.52797235023081,33.22729166666659
2011-07-01,10.22173783922176,24.36497286226313,14.14323502304137,4.5081072708653664,48.02590873015879,-0.13028904249881634,18.235920890936768,25.535441372247533,20.336236303123542,24.56771889400943,14.938880440348157,18.424672811059963,33.63685615079385
2011-08-01,9.57699999999977,27.119452380952225,17.542452380952454,4.310023809523273,48.238765873015836,-0.0242738095232653,19.965261904761974,27.380047619047673,22.612785714285792,26.853630952381536,17.08508333333316,21.21097619047623,34.92317857142848
2011-09-01,8.831809523809397,25.978261904761666,17.14645238095227,4.177119047618817,48.32318174603188,-0.02603571428539908,17.929976190476054,25.377500000000055,21.06388095238117,25.08241666666663,15.302630952380923,21.753976190476124,35.82448809523794
2011-10-01,8.511749999999893,22.404845238095277,13.893095238095384,3.956976190476098,47.4306063492063,-0.06565476190485242,15.874940476190432,22.6200238095239,18.66865476190469,22.51020238095225,12.775083333333214,20.397833333333438,35.76696428571404
2011-11-01,8.550624236874,20.146715201464986,11.596090964590985,3.7526095848593286,46.233779609279736,-0.06487759462766007,14.331757020757095,20.59828174603149,16.64998260073253,20.209191697191727,11.183206043956034,18.923072954823056,35.27105738705745
2011-12-01,8.557032967032683,19.435274725274667,10.878241758241984,3.6715659340659386,45.785549450549524,-0.059945054944819276,13.760082417582453,19.839642857142735,15.847637362637215,19.225247252747522,10.712527472527427,17.99414835164839,34.705192307692414
2012-01-01,8.625164835164924,19.17637362637356,10.551208791208637,3.652829670329538,45.57774725274726,-0.049725274725005875,13.465412087912,19.46321428571423,15.408186813187058,18.651236263736337,10.56263736263736,17.215741758241847,34.12096153846164
2012-02-01,8.693296703296937,18.91747252747291,10.224175824175973,3.63409340659382,45.36994505494522,-0.03950549450541985,13.170741758241547,19.086785714285725,14.968736263735991,18.077225274725606,10.412747252747067,16.437335164835304,33.53673076923087
2012-03-01,8.757032967032728,18.675274725274903,9.918241758242175,3.6165659340661023,45.1755494505494,-0.029945054945301308,12.895082417582444,18.734642857142717,14.557637362636797,17.54024725274735,10.272527472527372,15.70914835164831,32.990192307691814
2012-04-01,8.825164835164514,18.41637362637357,9.591208791209056,3.5978296703294745,44.9677472527469,-0.019725274725260533,12.600412087911991,18.35821428571421,14.118186813186867,16.966236263736164,10.122637362637533,14.930741758241538,32.4059615384615
2012-05-01,8.716913156288001,19.100271672771896,10.383358516483895,3.569312423687279,45.11352945665476,-0.025306776556590194,13.036900946275864,18.708035714285643,14.543330280830105,17.294800061049955,10.619985500610483,14.496907814407223,32.15024572649554
2012-06-01,8.211719276094072,23.025791245791424,14.814071969697352,3.514509680134779,47.205418771043696,-0.028851010101334396,16.122573653198742,21.86103535353527,18.047205387205395,20.813164983165052,13.59498947811403,15.75101430976406,32.684612794612804
2012-07-01,7.432293422732755,29.46383652618124,22.031543103448485,3.466364303958926,51.91985855683265,0.04377203065132562,21.487972860791615,27.58055172413765,24.2306143039591,27.19222924648784,18.782806832694405,19.437487228608006,34.10466538952733
2012-08-01,6.571365800866033,31.483878787878893,24.91251298701286,3.5402402597405853,54.744629870129984,0.12133766233728238,23.390069264069098,29.5607056277056,26.6727229437231,29.900538961039047,20.448683982683633,21.911645021644745,35.96215151515139
2012-09-01,6.000517241379157,27.702425287356164,21.701908045977007,3.7513419540227915,53.25029310344826,0.0714511494254566,20.546301724138175,26.40885632183904,23.82425862068976,27.027318965517225,17.075770114942316,20.600882183908197,36.63097988505774
2012-10-01,6.034398809523964,23.439797619047567,17.405398809523604,3.8583095238095666,50.70616071428549,0.053434523809755774,17.675732142857214,23.00863690476217,20.447017857142555,23.34813690476176,14.02892857142865,18.11608928571445,35.91666071428563
2012-11-01,6.869974867724977,20.62904056437378,13.759065696648804,3.880405864197428,48.66438977072312,0.12752932098783276,15.83381062610215,20.599932980599533,17.76753262786565,20.395289902998,12.84019576719561,16.041348985890636,34.89788293650781
2012-12-01,7.720403439153188,20.087826278659577,12.36742283950639,3.9371737213402866,47.77435405643723,0.15033289241591774,15.146757054673799,19.849468694885218,16.672211199294225,19.224129188712595,12.753624338624604,14.842259700175873,34.128115079365216
2013-01-01,8.23373015872994,20.371084656084577,12.137354497354636,3.9946296296295714,47.383465608465485,0.12814814814828424,14.930343915343883,19.844947089947254,16.36489417989401,18.939735449735508,12.84936507936527,13.968597883598022,33.476190476190595
2013-02-01,8.740555555555602,20.667962962962974,11.927407407407372,4.052037037037053,47.00129629629669,0.10518518518529163,14.722037037037126,19.853148148147966,16.071296296296396,18.67074074074071,12.947777777778128,13.100925925926049,32.826666666666824
2013-03-01,9.198333333333267,20.93611111111113,11.737777777777865,4.103888888888605,46.65611111111116,0.08444444444467081,14.533888888888896,19.860555555555493,15.80611111111125,18.42777777777792,13.036666666666633,12.317222222222199,32.24000000000024
2013-04-01,9.7051587301587,21.23298941798953,11.527830687830829,4.161296296296314,46.27394179894145,0.06148148148145083,14.325582010581911,19.86875661375643,15.512513227513182,18.158783068782895,13.135079365079491,11.449550264550453,31.59047619047601
2013-05-01,10.322999999999865,21.644148148147906,11.32114814814804,4.365129629629337,45.886425925926005,0.026981481481470837,14.18740740740759,20.016740740740943,15.280870370370394,18.009370370370334,13.183500000000095,10.703907407407314,31.08050000000003
2013-06-01,11.163099206349216,23.467160052910003,12.304060846560787,5.089921296296097,46.37256084656087,-0.03957407407415303,16.061447089946796,22.25251455026455,17.00759854497369,20.20122552910061,14.375910714285737,11.27028835978831,31.398255952381305
2013-07-01,10.643192810457322,28.9144150326797,18.271222222222377,5.343544117647298,50.932496732026266,-0.018509803921460843,24.1053071895426,29.92823202614386,25.188720588235583,29.284439542483597,20.52381209150326,15.644049019608019,33.061946078431674
